row_ID	ut	title	journal	date	doi	tot_cites	abstract	authors	n_aut	authors_id	author_country	keywords	Publication_year	Assignment	Analysis	Geography	Geography_verbatim	Year	Domain	Habitat_verbatim	Method_data_collection	Method_AI_title	Method_Omics_title	Method_verbatim	Title_biodiversity_string	Title_geo	Title_taxon	Title_hab	Taxon_specific	Taxonomic_div	Phylogenetic_div	Functional_div	Other_div	Other_diversity_string	Acanthocephala	Acoelomorpha	Annelida	Arthropoda	Brachiopoda	Bryozoa	Chaetognatha	Chordata	Cnidaria	Ctenophora	Cycliophora	Echinodermata	Entoprocta	Gastrotricha	Gnathostomulida	Hemichordata	Kinorhyncha	Loricifera	Micrognathozoa	Mollusca	Nematoda	Nematomorpha	Nemertea	Onychophora	Orthonectida	Phoronida	Placozoa	Platyhelminthes	Porifera	Priapulida	Rhombozoa	Rotifera	Sipuncula	Tardigrada	Xenoturbellida	Algae	Bryophyta	Pteridophyta	Gimnosperm	Angiosperms	Opisthosporidia	Chytridiomycota	Neocallimastigomycota	Blastocladiomycota	Zoopagomycota	Mucoromycota	Glomeromycota	Basidiomycota	Ascomycota	Bacteria	Archaea	Virus	Animal_generic	Plant_generic	Fungi_generic	Note
4158	WOS:000363537900008	Exploring links between culture and biodiversity: studying land use intensity from the plot to the landscape level	Biodiversity and Conservation	01/12/2015	10.1007/s10531-015-0970-0	14	In recent years, the term biocultural diversity has been promoted to raise awareness for the interrelationship between culture and biodiversity. Whereas the term is hard to conceptualize in general, specific links between culture and biodiversity can be explored. In this paper, we focus on land use, which is on one hand culturally coined, and has on the other hand far-reaching impacts on biodiversity. The specific effects of land use on biodiversity depend on its intensity, which can be parameterized in different way, not the least depending on the scale of observation. Based on a short review of different approaches on how to assess land use intensity (LUI), we propose a new conceptual framework reflecting the scaled nature of the linkages between land management and biodiversity. From the plot to the landscape level, different aspects of LUI are becoming relevant, some of which we illustrate with case studies from China, Greece and Switzerland. We conclude on how the framework proposed can further our understanding on the interconnectedness of humans and their environment.	Buergi, Matthias ; Li, Li ; Kizos, Thanasis	3	672574 ; 6786669 ; 846695	Switzerland ; Germany ; Greece	land use change ; land use intensity (lui) ; landscape dynamics ; biodiversity ; disturbance	2015	Ana Munévar	yes	Palearctic	Europe and Eastern Tibetan Plateau of China	NA	Terrestrial	NA	Big data	0	0	Land use intensity (LUI) assessment	Biodiversity	0	0	0	NA	0	0	0	1	Percent of natural land cover	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
4561	WOS:000209712300009	Valuation of Biodiversity Effects from Reduced Pesticide Use	Integrated Environmental Assessment and Management	01/04/2006	10.1002/ieam.5630020210	5	This study deals with the effects on biodiversity of pesticide-free buffer zones along field margins. Using choice modeling, the majority of respondents to a survey on pesticide use in the environment are willing to accept an increase in the price of bread if the survival of partridge chicks and the number of wild plants increase. The study identifies the need for further empirical work with respect to methodological validation, price estimation, and the use of survey results in policy analysis. In particular, the environmental effects of pesticide use are complex and, therefore, present difficult challenges when presenting information to lay people. Forty-one percent of respondents changed their responses regarding willingness to pay more for bread when references to pesticide use were introduced in the questionnaire. This indicates that scenarios depicting changes in pesticide use can be difficult to present to lay people in an economically rational and well-defined context. Thus, in the study of valuation related to changes in pesticide use, much attention should be devoted to the design and definition of the context. Furthermore, the effects of providing different background information, e.g., with or without the mention of pesticides, should be tested.	Schou, Jesper S. ; Hasler, Berit ; Nahrstedt, Birgit	3	38059 ; 1042907 ; 7108468	Denmark ; Denmark	biodiversity ; pesticides ; benefits ; survey design ; choice modeling	2006	Ana Munévar	yes	Palearctic	Denmark	NA	Terrestrial	NA	Big data ; Field sampling	0	0	Individual interviews to people; habitat characterization and diversity mesures of animals and plants	Biodiversity effects	0	0	0	Birds, plants, insects 	1	0	0	1	To measure pest effects on biodiversity authors also considered the amount of bird forage (insects), and mortality of partridge chicks. 	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
4800	WOS:000273551600010	Are Replanted Floodplain Forests in Southeastern Australia Providing Bird Biodiversity Benefits?	Restoration Ecology	01/01/2010	10.1111/j.1526-100X.2008.00430.x	15	Revegetation of massively altered landscapes for multiple benefits (including biodiversity and ecological function) has accelerated over the past two decades in southern Australia. However, much of the action has been conducted piecemeal, with little apparent strategy. We consider here replanted woodlands on the floodplain of the Murray River, northern Victoria, Australia. All are small in area (< 18 ha) and recent (< 30 years) and have been planted with appropriate trees and shrubs. We employed a scoring system devised to rapidly measure bird breeding success and linked these results to in-site and landscape variables. Most bird species using the replantings were those that are tolerant of much disturbed landscapes and of open country. Factors related to breeding success were different for each of the six species for which inferences could be made, indicating that it would be difficult to simultaneously plan for all species. Birds characteristic of the major forest floodplain remnants were poorly represented and there was little evidence of their breeding in the replantings. The value of the replanted sites for birds is marginal at present, although it may be that the sites are still too young to have realized their usefulness for species of conservation concern. We believe that most production landscapes in this region have far too little native vegetation to support the many species that are declining, and more strategic planning is necessary to overcome these deficiencies.	Mac Nally, Ralph ; De Vries, Leah ; Thomson, James R.	3	35878004 ; 25953664 ; 159355	Australia	breeding evidence ; habitat structure ; landscape context ; model averaging ; replanting design ; revegetation	2010	Ana Munévar	yes	Australian	Loddon–Murray region in north-central Victoria	2004	Terrestrial	Floodplain Forests	Field sampling	0	0	NA	Bird biodiversity 	1	1	1	Birds	1	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
5137	WOS:000409545000001	Taxonomic bias and international biodiversity conservation research	Facets	26/07/2016	10.1139/facets-2016-0011	62	While greater research on threatened species alone cannot ensure their protection, understanding taxonomic bias may be helpful to address knowledge gaps in order to identify research directions and inform policy. Using data for over 10 000 animal species listed on the International Union for Conservation of Nature Red List, we investigated taxonomic and geographic biodiversity conservation research trends worldwide. We found extreme bias in conservation research effort on threatened vertebrates compared with lesser-studied invertebrates in both terrestrial and aquatic habitats at a global scale. Based on an analysis of common threats affecting vertebrates and invertebrates, we suggest a path forward for narrowing the research gap between threatened vertebrates and invertebrates.	Donaldson, Michael R. ; Burnett, Nicholas J. ; Braun, Douglas C. ; Suski, Cory D. ; Hinch, Scott G. ; Cooke, Steven J. ; Kerr, Jeremy T.	7	605686 ; 2938401 ; 30353057 ; 188846 ; 105848 ; 7003 ; 450904	USA ; Canada ; Canada ; Canada ; Canada	research bias ; convention on biological diversity ; endangered ; threatened ; vulnerable ; iucn	2016	Ana Munévar	yes	Global	NA	NA	Freshwater ; Saltwater	NA	Big data	0	0	NA	Biodiversity conservation	0	0	0	Animals	1	0	0	0	NA	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
5654	WOS:000279971400015	Community-Based Preferences for Economic Incentives to Promote Biodiversity Conservation in a Tropical Rainforest	International Journal of Environmental Research	01/06/2010	NA	7	This paper discusses the study of community's preferences for biodiversity conservation management institution which may motivate them to support conservation efforts in the Okwangwo Division of the Cross River National Park, Nigeria. The empirical data was generated from personal interviews and factors influencing the respondents' choice were examined with the aid of multinomial logit model. The results showed that most of the respondents preferred an institution that has less transaction costs. Respondents' choice of biodiversity conservation institution were influenced by factors such as income from farming activities, income from non-timber forest products, and income from non-traditional employment. This study will contribute to the knowledge of natural resource management policy.	Ezebilo, E. E.	1	2424021	Sweden	transaction costs ; biodiversity ; conservation ; property rights ; nigeria	2010	Ana Munévar	yes	Afrotropical	Nigeria	2007	Terrestrial	Okwangwo division of the Cross River National Park	Field sampling	0	0	Individual interviews in human village communities to test the probibability of seleccion between potential biodiversity conservation management institutions	Biodiversity conservation 	0	0	1	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non diversity estimation was develop insted authors focused on the options seleccted by people to estimate the probability of selecting one institution over another. 
6048	WOS:000086270100005	The biodiversity crisis and adaptation to climate change: A case study from Australia's forests	Environmental Monitoring and Assessment	01/03/2000	NA	6	If current trends continue, human activities will drastically alter most of the planet's remaining natural ecosystems and their composite biota within a few decades. Compounding the impacts on biodiversity from deleterious management practices is climate variability and change. The Intergovernmental Panel on Climate Change (IPCC) recently concluded that there is ample evidence to suggest climate change is likely to result in significant impacts on biological diversity. These impacts are likely to be exacerbated by the secondary effects of climate change such as changes in the occurrence of wildfire, insect outbreaks and similar disturbances. Current changes in climate are very different from those of the past due to their rate and magnitude, the direct effects of increased atmospheric CO2 concentrations and because highly modified landscapes and an array of threatening processes limit the ability of terrestrial ecosystems and species to respond to changed conditions. One of the primary human adaptation option for conserving biodiversity is considered to be changes in management. The complex and overarching nature of climate change issues emphasises the need for greatly enhanced cooperation between scientists, policy makers, industry and the community to better understand key interaction's and identify options for adaptation. A key challenge is to identify opportunities that facilitate sustainable development by making use of existing technologies and developing policies that enhance the resilience of climate-sensitive sectors. Measures to enhance the resilience of biodiversity must be considered in all of these activities if many ecosystem services essential to humanity are to be sustained. New institutional arrangements appear necessary at the regional and national level to ensure that policy initiatives and research directed at assessing and mitigating the vulnerability of biodiversity to climate change are complementary and undertaken strategically and cost-effectively. Policy implementation at the national level to meet responsibilities arising from the UNFCCC (e.g., the Kyoto Protocol) and the UN Convention on Biological Diversity require greater coordination and integration between economic sectors, since many primary drivers of biodiversity loss and vulnerability are influenced at this level. A case study from the Australian continent is used to illustrate several key issues and discuss a basis for reform, including recommendations for facilitating adaptation to climate variability and change.	Williams, JE	1	2253647	Australia	biodiversity ; climate variability ; climate change ; adaptation ; institutional reform	2000	Ana Munévar	yes	Australian	Australia	NA	Terrestrial	Forest	Review/Opinion	0	0	Key criteria to evaluate the impact on biodiversity due to climate change: impact of climate change (seven criterias), impact of land use management, historical landscape patterns (structure and function of ecosystems and, the distribution and abundance of biota at regional scale), selection of natural areas to preserve.  	Biodiversity crisis 	1	0	1	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
6468	WOS:000395868200004	Next-Generation Individual-Based Models Integrate Biodiversity and Ecosystems: Yes We Can, and Yes We Must	Ecosystems	01/03/2017	10.1007/s10021-016-0071-2	49	Ecosystem and community ecology have evolved along different pathways, with little overlap. However, to meet societal demands for predicting changes in ecosystem services, the functional and structural view dominating these two branches of ecology, respectively, must be integrated. Biodiversity-ecosystem function research has addressed this integration for two decades, but full integration that makes predictions relevant to practical problems is still lacking. We argue that full integration requires going, in both branches, deeper by taking into account individual organisms and the evolutionary and physico-chemical principles that drive their behavior. Individual-based models are a major tool for this integration. They have matured by using individual-level mechanism to replace the demographic thinking which dominates classical theoretical ecology. Existing individual-based ecosystem models already have proven useful both for theory and application. Still, next-generation individual-based models will increasingly use standardized and re-usable submodels to represent behaviors and mechanisms such as growth, uptake of nutrients, foraging, and home range behavior. The strategy of pattern-oriented modeling then helps make such ecosystem models structurally realistic by developing theory for individual behaviors just detailed enough to reproduce and explain patterns observed at the system level. Next-generation ecosystem scientists should include the individual-based approach in their toolkit and focus on addressing real systems because theory development and solving applied problems go hand-in-hand in individual-based ecology.	Grimm, Volker ; Ayllon, Daniel ; Railsback, Steven F.	3	35196990 ; 1961664 ; 656952	Germany ; Germany ; USA	biodiversity research ; emergence ; first principles ; individual-based ecology ; individual-based modeling ; pattern-oriented modeling ; predictions ; structural realism ; theory development	2017	Ana Munévar	yes	Global	NA	NA	Freshwater ; Saltwater	Ecosystems	Review/Opinion	0	0	Individual-Based models	Biodiversity	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
6898	WOS:000231995300013	ICIMOD's transboundary biodiversity management initiative in the Hindu Kush-Himalayas	Mountain Research and Development	01/08/2005	NA	7	NA	Sharma, E ; Chettri, N	2	653360 ; 1636980	Nepal	NA	2005	Ana Munévar	yes	Indomalayan	Hindu Kush–Himalayan (HKH) region	NA	Terrestrial	Islands	Review/Opinion	0	0	Integrate programs of environment management in the community: Institutional, technological and mountain productivity, food security, and biological sustainability.	Biodiversity management	1	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non diversity estimation was develop insted authors focused on the mountain productivity, food security, and biological sustainability.
7653	WOS:000221906700008	Topographic controls on the regional-scale biodiversity of the south-western USA	Journal of Biogeography	01/07/2004	NA	94	Aim Topography is a fundamental geophysical observable that contains valuable information about the geodynamic, tectonic and climatic history of a region. Here, we extend the traditional uses of topographic analysis to evaluate the role played by topography in the distribution of regional-scale biodiversity in the south-western USA. An important aspect of our study is its ability to provide a way to quantify characteristics of the topographic fabric and to construct predictive models that can be used to test hypotheses that relate topography and biodiversity. Location South-western USA region of the North American Cordillera. Methods Our approach begins with a quantitative analysis of the topography and the construction of a predicted biodiversity map based on measurable topographic quantities: organization, roughness, slope aspect, grain orientation and mean elevation. We then make a quantitative comparison between the predicted and observed biodiversity, based on the assumption that land-cover diversity is a plausible measure of regional-scale biodiversity. Land-cover information used for this study was collected as part of the U.S.G.S. global land cover characteristics (GLCC) project and is derived from satellite (AVHRR) imagery. Results To a first order, the predicted regional-scale biodiversity based on our topographic model shows a good correlation with the observed biodiversity (as estimated from the land-cover diversity). Our model overestimates the biodiversity in many parts of the Colorado Plateau, Rio Grande Rift, and the low desert regions of the Southern Basin and Range, suggesting that in these provinces a biodiversity estimate based solely on topography is an over-simplification. However, much of the Madrean Archipelago and Sierra Madre provinces, which are centres of high biodiversity in this region, show excellent agreement between the observed and predicted biodiversity. Main conclusions While we acknowledge that many other factors in addition to topography have an important influence on biodiversity (particularly on a local scale), we conclude that topography plays a primary role in the regional to continental-scale biodiversity, particularly in regions characterized by insular mountain fabrics.	Coblentz, DD ; Riitters, KH	2	731999 ; 30323899	USA ; USA	geoecology ; landscape ecology ; topographic analysis ; land-cover diversity ; biodiversity ; spatial patterns ; tectonics	2004	Ana Munévar	yes	Nearctic	North American cordillera	NA	Terrestrial	Sierra Madre, Madrean Archipelago, Grand Canyon region, Grand Canyon region and central Rio Grande Rift	Big data	0	0	Biodiversity map prediction based on the topographic information	Regional-scale biodiversity 	1	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Topographic characteristic were considered to predict the Biodiversity maps as 1) high roughness, which encourages the vertical stack of biotic communities; (2) highly organized topographic grain oriented in the N–S direction, which encourages the mixture of flora and fauna between the tropic and temperate regions; (3) a median elevation of c. 1500 m, which maximizes mixing  between tropical and temperature life zones within the vertically stacked biotic communities, and (4) a northward slope aspect, which effectively lowers the ecotone between the stacked biotic communities due to the cooler, moister environments on northward facing slopes (Fig. 1)
8207	WOS:000267234500008	Modern deep-sea benthic foraminifera: a brief review of their morphology-based biodiversity and trophic diversity	Biogeochemical Controls on Palaeoceanographic Environmental Proxies	01/01/2008	10.1144/SP303.8	50	Most fossil deep-sea foraminifera are multichambered and have relatively robust, calcareous or agglutinated shells. Modem assemblages, on the other hand, include many fragile monothalamous (single-chambered) forms and komokiaceans (a superfamily of protist currently placed within the foraminifera) with soft test walls. These groups are poorly known and most of the hundreds of morphospecies recognized in deep-sea samples are undescribed. The relative abundance of robust and fragile taxa varies with water depth and food supply. Calcareous and other hard-shelled species tend to predominate in relatively eutrophic areas, particularly on continental margins, but decrease as a proportion of the 'entire' live fauna (i.e. including soft-shelled species) with increasing water depth, even above the CCD (carbonate compensation depth). Most of the species on which the foraminiferal proxies used in palaeoceanography are based live in these bathyal regions. At abyssal depths, and particularly below the CCD, faunas are largely agglutinated and dominated by monothalamous forms. These assemblages have a much lower fossilization potential than those found on continental margins. In addition to carbonate dissolution, these patterns probably reflect adaptations to increasingly oligotrophic conditions on the ocean floor with increasing depth and distance from land. Bathyal species include herbivores and opportunistic deposit feeders (omnivores) that consume labile organic material, in addition to deep-infaunal deposit feeders, and must contribute significantly to carbon cycling. Many abyssal monothalamous foraminifera, in constrast, accumulate stercomata (waste pellets composed of fine sediment particles) and probably ingest sediment, associated bacteria and more refractory organic matter. Some monothalamous species without stercomata may be bacteriovores. Although they probably process organic carbon at a slower rate than calcareous species. the shear abundance of monothalamous taxa at abyssal depths suggests that they are important in carbon cycling on a global scale. The loss of a substantial proportion of foraminiferal biomass and biodiversity from the fossil record should be considered when using foraminifera to reconstruct palaeoproductivity, for example, by using the Benthic Foraminiferal Accummulation Rate (BFAR). Different dietary preferences among calcareous species have implications for the stable carbon isotope signal preserved in their shells.	Gooday, A. J. ; Nomaki, H. ; Kitazato, H.	3	134955 ; 1296192 ; 199343	England ; Japan	NA	2008	Ana Munévar	yes	Global	A focus on the sea	NA	Saltwater	Oceans	Review/Opinion	0	0	NA	Morphology-based biodiversity	0	1	1	Foraminifera macrofaunal	1	0	0	1	Trophic diversity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
